Response,Emotions,Zone Type,Participant External Session ID,Reaction Time,Task Name,Participant Private ID
RED,AFRAID,response_markdown,61dbbf37efb23fd523bf54d5,594.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444192.0
PINK,SATISFIED,response_markdown,61dbbf37efb23fd523bf54d5,3179.400000035763,3_ Emotion & Color Association Phase_patch_ENGLISH,5444192.0
PURPLE,HAPPY,response_markdown,61dbbf82f90c8721af98ab48,95.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
LIGHTBLUE,TIRED,response_markdown,61dbbf82f90c8721af98ab48,296.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
RED,AFRAID,response_markdown,61dbbf82f90c8721af98ab48,696.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
RED,FRUSTRATED,response_markdown,61dbbf82f90c8721af98ab48,497.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
LIGHTBLUE,SLEEPY,response_markdown,61dbbf82f90c8721af98ab48,637.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
ORANGE,SAD,response_markdown,61dbbf82f90c8721af98ab48,1208.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
PINK,ASTONISHED,response_markdown,61dbbf82f90c8721af98ab48,934.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
RED,ALARMED,response_markdown,61dbbf82f90c8721af98ab48,129.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
MAGENTA,EXCITED,response_markdown,61dbbf82f90c8721af98ab48,1475.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
ORANGE,BORED,response_markdown,61dbbf82f90c8721af98ab48,138.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
YELLOW,SURPRISED,response_markdown,61dbbf82f90c8721af98ab48,704.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
GREEN,DISGUSTED,response_markdown,61dbbf82f90c8721af98ab48,80.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
LIGHTBLUE,CALM,response_markdown,61dbbf82f90c8721af98ab48,155.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
RGBGREEN,DEPRESSED,response_markdown,61dbbf82f90c8721af98ab48,5509.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
PURPLE,SATISFIED,response_markdown,61dbbf82f90c8721af98ab48,1304.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
LIGHTBLUE,SERENE,response_markdown,61dbbf82f90c8721af98ab48,2337.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
RED,ANGRY,response_markdown,61dbbf82f90c8721af98ab48,475.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444194.0
YELLOW,ASTONISHED,response_markdown,61dbc088d23500d6a3ae0714,2997.2999999523163,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
YELLOW,HAPPY,response_markdown,61dbc088d23500d6a3ae0714,594.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
LIMEGREEN,DISGUSTED,response_markdown,61dbc088d23500d6a3ae0714,614.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
PURPLE,AFRAID,response_markdown,61dbc088d23500d6a3ae0714,2369.8000000715256,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
ORANGE,STRESSED,response_markdown,61dbc088d23500d6a3ae0714,416.09999990463257,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
RED,ANGRY,response_markdown,61dbc088d23500d6a3ae0714,363.8000000715256,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
LIGHTBLUE,SLEEPY,response_markdown,61dbc088d23500d6a3ae0714,714.8999999761581,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
BLUE,SAD,response_markdown,61dbc088d23500d6a3ae0714,449.3000000715256,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
ORANGE,ALARMED,response_markdown,61dbc088d23500d6a3ae0714,487.9000000953674,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
PINK,EXCITED,response_markdown,61dbc088d23500d6a3ae0714,1046.399999976158,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
YELLOW,SURPRISED,response_markdown,61dbc088d23500d6a3ae0714,827.7999999523163,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
LIMEGREEN,BORED,response_markdown,61dbc088d23500d6a3ae0714,3464.200000047684,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
LIGHTBLUE,TIRED,response_markdown,61dbc088d23500d6a3ae0714,357.40000009536743,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
CYAN,SERENE,response_markdown,61dbc088d23500d6a3ae0714,1132.8000000715256,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
LIGHTBLUE,CALM,response_markdown,61dbc088d23500d6a3ae0714,3448.1999999284744,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
RED,FRUSTRATED,response_markdown,61dbc088d23500d6a3ae0714,627.8999999761581,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
BLUE,DEPRESSED,response_markdown,61dbc088d23500d6a3ae0714,392.2000000476837,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
PINK,SATISFIED,response_markdown,61dbc088d23500d6a3ae0714,2148.099999904633,3_ Emotion & Color Association Phase_patch_ENGLISH,5444206.0
RED,STRESSED,response_markdown,61dbc0f56d918826a927a99c,501.59999999403954,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
YELLOW,ALARMED,response_markdown,61dbc0f56d918826a927a99c,155.69999998807907,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
YELLOW,HAPPY,response_markdown,61dbc0f56d918826a927a99c,126.20000000298025,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
RGBGREEN,BORED,response_markdown,61dbc0f56d918826a927a99c,1462.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
LIGHTBLUE,DEPRESSED,response_markdown,61dbc0f56d918826a927a99c,270.79999999701977,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
RGBGREEN,EXCITED,response_markdown,61dbc0f56d918826a927a99c,1027.699999988079,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
LIGHTBLUE,SLEEPY,response_markdown,61dbc0f56d918826a927a99c,357.29999999701977,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
LIGHTBLUE,SAD,response_markdown,61dbc0f56d918826a927a99c,1270.300000011921,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
MAGENTA,ASTONISHED,response_markdown,61dbc0f56d918826a927a99c,418.79999999701977,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
BLUE,SERENE,response_markdown,61dbc0f56d918826a927a99c,1033.7000000029802,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
RGBGREEN,DISGUSTED,response_markdown,61dbc0f56d918826a927a99c,1224.199999988079,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
RED,ANGRY,response_markdown,61dbc0f56d918826a927a99c,838.3999999910593,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
PURPLE,TIRED,response_markdown,61dbc0f56d918826a927a99c,1270.7999999970198,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
LIMEGREEN,CALM,response_markdown,61dbc0f56d918826a927a99c,1322.2000000029802,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
ORANGE,SURPRISED,response_markdown,61dbc0f56d918826a927a99c,1113.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
PURPLE,SATISFIED,response_markdown,61dbc0f56d918826a927a99c,2605.20000000298,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
MAGENTA,FRUSTRATED,response_markdown,61dbc0f56d918826a927a99c,1050.8999999910593,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
ORANGE,AFRAID,response_markdown,61dbc0f56d918826a927a99c,1297.9000000059605,3_ Emotion & Color Association Phase_patch_ENGLISH,5444212.0
RED,AFRAID,response_markdown,61dbc2809e59fedf7b2e0f8c,2730.9000000059605,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
ORANGE,ANGRY,response_markdown,61dbc2809e59fedf7b2e0f8c,425.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
YELLOW,FRUSTRATED,response_markdown,61dbc2809e59fedf7b2e0f8c,596.6999999880791,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
GREEN,ASTONISHED,response_markdown,61dbc2809e59fedf7b2e0f8c,575.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
PURPLE,TIRED,response_markdown,61dbc2809e59fedf7b2e0f8c,762.2999999821186,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
YELLOW,SERENE,response_markdown,61dbc2809e59fedf7b2e0f8c,5770.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
CYAN,BORED,response_markdown,61dbc2809e59fedf7b2e0f8c,473.3999999761581,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
RED,ALARMED,response_markdown,61dbc2809e59fedf7b2e0f8c,527.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
GREEN,EXCITED,response_markdown,61dbc2809e59fedf7b2e0f8c,464.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
MAGENTA,HAPPY,response_markdown,61dbc2809e59fedf7b2e0f8c,2327.199999988079,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
PURPLE,SAD,response_markdown,61dbc2809e59fedf7b2e0f8c,666.7999999821186,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
LIGHTBLUE,SLEEPY,response_markdown,61dbc2809e59fedf7b2e0f8c,2010.5999999940395,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
ORANGE,DISGUSTED,response_markdown,61dbc2809e59fedf7b2e0f8c,472.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
BLUE,DEPRESSED,response_markdown,61dbc2809e59fedf7b2e0f8c,544.9000000059605,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
GREEN,SATISFIED,response_markdown,61dbc2809e59fedf7b2e0f8c,2557.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
BLUE,STRESSED,response_markdown,61dbc2809e59fedf7b2e0f8c,1313.9000000059605,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
YELLOW,SURPRISED,response_markdown,61dbc2809e59fedf7b2e0f8c,2986.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
PURPLE,CALM,response_markdown,61dbc2809e59fedf7b2e0f8c,1535.800000011921,3_ Emotion & Color Association Phase_patch_ENGLISH,5444224.0
RED,ANGRY,response_markdown,61dbc1d992eaf551b2763327,167.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
ORANGE,ALARMED,response_markdown,61dbc1d992eaf551b2763327,2836.7999999523163,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
LIGHTBLUE,SAD,response_markdown,61dbc1d992eaf551b2763327,1099.100000023842,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
YELLOW,EXCITED,response_markdown,61dbc1d992eaf551b2763327,834.6000000238419,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
PURPLE,DISGUSTED,response_markdown,61dbc1d992eaf551b2763327,212.7000000476837,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
RED,STRESSED,response_markdown,61dbc1d992eaf551b2763327,536.3999999761581,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
PURPLE,AFRAID,response_markdown,61dbc1d992eaf551b2763327,316.90000009536743,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
LIMEGREEN,SERENE,response_markdown,61dbc1d992eaf551b2763327,363.3999999761581,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
YELLOW,ASTONISHED,response_markdown,61dbc1d992eaf551b2763327,588.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
RGBGREEN,CALM,response_markdown,61dbc1d992eaf551b2763327,335.2999999523163,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
YELLOW,HAPPY,response_markdown,61dbc1d992eaf551b2763327,1438.1999999284744,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
BLUE,TIRED,response_markdown,61dbc1d992eaf551b2763327,275.10000002384186,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
ORANGE,BORED,response_markdown,61dbc1d992eaf551b2763327,117.90000009536745,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
PURPLE,DEPRESSED,response_markdown,61dbc1d992eaf551b2763327,174.70000004768372,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
PINK,SURPRISED,response_markdown,61dbc1d992eaf551b2763327,334.09999990463257,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
LIGHTBLUE,SLEEPY,response_markdown,61dbc1d992eaf551b2763327,316.60000002384186,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
ORANGE,FRUSTRATED,response_markdown,61dbc1d992eaf551b2763327,405.8999999761581,3_ Emotion & Color Association Phase_patch_ENGLISH,5444218.0
YELLOW,EXCITED,response_markdown,61dbc219093b85a5aea2bd03,3870.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
LIGHTBLUE,CALM,response_markdown,61dbc219093b85a5aea2bd03,720.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
PURPLE,SAD,response_markdown,61dbc219093b85a5aea2bd03,3663.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
YELLOW,HAPPY,response_markdown,61dbc219093b85a5aea2bd03,2365.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
CYAN,ASTONISHED,response_markdown,61dbc219093b85a5aea2bd03,238.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
RED,FRUSTRATED,response_markdown,61dbc219093b85a5aea2bd03,421.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
RED,STRESSED,response_markdown,61dbc219093b85a5aea2bd03,167.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
LIGHTBLUE,SERENE,response_markdown,61dbc219093b85a5aea2bd03,264.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
LIMEGREEN,AFRAID,response_markdown,61dbc219093b85a5aea2bd03,5884.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
RED,ANGRY,response_markdown,61dbc219093b85a5aea2bd03,373.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
YELLOW,SATISFIED,response_markdown,61dbc219093b85a5aea2bd03,2110.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
PURPLE,TIRED,response_markdown,61dbc219093b85a5aea2bd03,961.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
PINK,SURPRISED,response_markdown,61dbc219093b85a5aea2bd03,1586.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
GREEN,DISGUSTED,response_markdown,61dbc219093b85a5aea2bd03,454.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
PURPLE,SLEEPY,response_markdown,61dbc219093b85a5aea2bd03,372.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
PURPLE,BORED,response_markdown,61dbc219093b85a5aea2bd03,3680.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
YELLOW,ALARMED,response_markdown,61dbc219093b85a5aea2bd03,424.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
PURPLE,DEPRESSED,response_markdown,61dbc219093b85a5aea2bd03,390.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444230.0
MAGENTA,EXCITED,response_markdown,61dbc28681194efbab3ae9b8,6169.29999999702,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
YELLOW,ASTONISHED,response_markdown,61dbc28681194efbab3ae9b8,2084.0999999940395,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
YELLOW,SURPRISED,response_markdown,61dbc28681194efbab3ae9b8,4543.800000011921,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
RGBGREEN,AFRAID,response_markdown,61dbc28681194efbab3ae9b8,1531.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
GREEN,DISGUSTED,response_markdown,61dbc28681194efbab3ae9b8,1702.8999999910593,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
PURPLE,DEPRESSED,response_markdown,61dbc28681194efbab3ae9b8,1047.7999999970198,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
PINK,HAPPY,response_markdown,61dbc28681194efbab3ae9b8,492.59999999403954,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
RED,ANGRY,response_markdown,61dbc28681194efbab3ae9b8,545.2999999970198,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
RED,ALARMED,response_markdown,61dbc28681194efbab3ae9b8,1126.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
PINK,SATISFIED,response_markdown,61dbc28681194efbab3ae9b8,3479.800000011921,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
LIGHTBLUE,SAD,response_markdown,61dbc28681194efbab3ae9b8,1406.5,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
PURPLE,STRESSED,response_markdown,61dbc28681194efbab3ae9b8,2245.1000000089407,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
LIMEGREEN,CALM,response_markdown,61dbc28681194efbab3ae9b8,123.79999999701975,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
LIGHTBLUE,TIRED,response_markdown,61dbc28681194efbab3ae9b8,1021.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
ORANGE,BORED,response_markdown,61dbc28681194efbab3ae9b8,3916.59999999404,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
LIMEGREEN,SERENE,response_markdown,61dbc28681194efbab3ae9b8,1018.0999999940396,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
PURPLE,SLEEPY,response_markdown,61dbc28681194efbab3ae9b8,1745.7999999970198,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
RED,FRUSTRATED,response_markdown,61dbc28681194efbab3ae9b8,1306.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444227.0
LIMEGREEN,SAD,response_markdown,61dbc3058fe76b42f389ee67,3629.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
RGBGREEN,SATISFIED,response_markdown,61dbc3058fe76b42f389ee67,593.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
LIMEGREEN,SERENE,response_markdown,61dbc3058fe76b42f389ee67,277.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
ORANGE,STRESSED,response_markdown,61dbc3058fe76b42f389ee67,328.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
ORANGE,BORED,response_markdown,61dbc3058fe76b42f389ee67,369.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
BLUE,SLEEPY,response_markdown,61dbc3058fe76b42f389ee67,7069.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
GREEN,HAPPY,response_markdown,61dbc3058fe76b42f389ee67,578.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
PURPLE,SURPRISED,response_markdown,61dbc3058fe76b42f389ee67,1625.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
YELLOW,EXCITED,response_markdown,61dbc3058fe76b42f389ee67,4033.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
ORANGE,DEPRESSED,response_markdown,61dbc3058fe76b42f389ee67,5750.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
MAGENTA,AFRAID,response_markdown,61dbc3058fe76b42f389ee67,4599.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
PINK,FRUSTRATED,response_markdown,61dbc3058fe76b42f389ee67,367.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
GREEN,CALM,response_markdown,61dbc3058fe76b42f389ee67,1710.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
PINK,DISGUSTED,response_markdown,61dbc3058fe76b42f389ee67,4291.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
RED,ALARMED,response_markdown,61dbc3058fe76b42f389ee67,339.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
RED,ANGRY,response_markdown,61dbc3058fe76b42f389ee67,306.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
LIMEGREEN,TIRED,response_markdown,61dbc3058fe76b42f389ee67,320.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444234.0
LIGHTBLUE,SATISFIED,response_markdown,61dbc36fda9b1b334db1feb3,517.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
RGBGREEN,TIRED,response_markdown,61dbc36fda9b1b334db1feb3,483.0,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
BLUE,SAD,response_markdown,61dbc36fda9b1b334db1feb3,295.80000000004657,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
RED,FRUSTRATED,response_markdown,61dbc36fda9b1b334db1feb3,325.19999999995343,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
PINK,HAPPY,response_markdown,61dbc36fda9b1b334db1feb3,1449.1000000000931,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
CYAN,CALM,response_markdown,61dbc36fda9b1b334db1feb3,9.200000000186265,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
PINK,STRESSED,response_markdown,61dbc36fda9b1b334db1feb3,2130.899999999907,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
RED,ALARMED,response_markdown,61dbc36fda9b1b334db1feb3,169.30000000004657,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
RGBGREEN,AFRAID,response_markdown,61dbc36fda9b1b334db1feb3,1551.9000000001397,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
CYAN,DEPRESSED,response_markdown,61dbc36fda9b1b334db1feb3,933.9000000001396,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
ORANGE,SLEEPY,response_markdown,61dbc36fda9b1b334db1feb3,7.800000000046566,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
YELLOW,DISGUSTED,response_markdown,61dbc36fda9b1b334db1feb3,6.100000000093132,3_ Emotion & Color Association Phase_patch_ENGLISH,5444241.0
